slug,language,title,grade_level,version,filename
insulin-pills-spanish,es,Estudio investiga si las píldoras de insulina pueden prevenir la diabetes,6.0,2,insulin-pills-spanish.es.2.txt
insulin-pills-spanish,es,Estudian si las píldoras de insulina pueden prevenir la diabetes,4.0,3,insulin-pills-spanish.es.3.txt
insulin-pills-spanish,es,Estudian si se puede parar la diabetes antes que empiece,3.0,4,insulin-pills-spanish.es.4.txt
inuit-food,en,Alaska's Inuit link steady food supply to environment health,12.0,0,inuit-food.en.0.txt
inuit-food,en,Arctic's Inuits say warming climate puts freeze on their ancient culture,9.0,1,inuit-food.en.1.txt
inuit-food,en,"Traditions make Inuit, their at-risk Arctic environment, one and the same",7.0,2,inuit-food.en.2.txt
inuit-food,en,Arctic's Inuit fear global warming will melt away centuries of tradition,4.0,3,inuit-food.en.3.txt
inuit-food,en,Arctic's Inuit people fear climate change threatens ancient culture,2.0,4,inuit-food.en.4.txt
invasive-fish,en,Fish can sneak through electric barrier into Lake Michigan,12.0,0,invasive-fish.en.0.txt
invasive-fish,en,Electric barrier not preventing fish from getting into Lake Michigan,8.0,1,invasive-fish.en.1.txt
invasive-fish,en,Can the electric barrier stop a fish invasion of Lake Michigan?,7.0,2,invasive-fish.en.2.txt
invasive-fish,en,Fish swimming through electric fence supposed to protect Great Lakes,5.0,3,invasive-fish.en.3.txt
invasive-fish,en,Electric fence isn't stopping fish from swimming into Lake Michigan,4.0,4,invasive-fish.en.4.txt
invasive-lionfish,en,Invasive lionfish threaten Gulf of Mexico ecosystem,12.0,0,invasive-lionfish.en.0.txt
invasive-lionfish,en,A beautiful but deadly predator stalks the Gulf of Mexico,7.0,1,invasive-lionfish.en.1.txt
invasive-lionfish,en,Reefs reeling as ferocious lionfish invade Gulf of Mexico,6.0,2,invasive-lionfish.en.2.txt
invasive-lionfish,en,"To the fish they eat, lionfish do look a little like movie monsters",5.0,3,invasive-lionfish.en.3.txt
invasive-lionfish,en,Attack of the lionfish,4.0,4,invasive-lionfish.en.4.txt
invasive-worm,en,Goo-spewing worm latest threat to South Florida,12.0,0,invasive-worm.en.0.txt
invasive-worm,en,"Toxic slime, goo-spewing mouth, brain-eating parasites — oh my!",8.0,1,invasive-worm.en.1.txt
invasive-worm,en,"""Really revolting"" flatworm found in Florida",6.0,2,invasive-worm.en.2.txt
invasive-worm,en,It's ugly. It's dangerous. And it could be coming to a garden near you.,4.0,3,invasive-worm.en.3.txt
invasive-worm,en,Strange creature has been found in Florida,2.0,4,invasive-worm.en.4.txt
ipad-art,en,iPad art gains recognition in new Hockney exhibit,12.0,0,ipad-art.en.0.txt
ipad-art,en,"Huge art pieces, done on an iPad, draw gasps at museum exhibit",8.0,1,ipad-art.en.1.txt
ipad-art,en,iPad images: Digital dawning of a new art form?,6.0,2,ipad-art.en.2.txt
ipad-art,en,"With fingertips and thumb as brushes, creating art on an iPad",5.0,3,ipad-art.en.3.txt
ipad-art,en,iPad pictures draw gasps at museum art show,4.0,4,ipad-art.en.4.txt
iran-nuclear,en,"In Tehran, skepticism mixes with cautious optimism over nuclear deal",12.0,0,iran-nuclear.en.0.txt
iran-nuclear,en,Iranians view life after nuclear pact with blend of skepticism and hope,9.0,1,iran-nuclear.en.1.txt
iran-nuclear,en,Skepticism blends with hope as Iranians consider life after nuclear pact,7.0,2,iran-nuclear.en.2.txt
iran-nuclear,en,Iranians unsure agreement over nuclear program will make life better,5.0,3,iran-nuclear.en.3.txt
iran-nuclear,en,Iranian people doubt that nuclear agreement will improve their lives,3.0,4,iran-nuclear.en.4.txt
iran-president,en,U.N. awaits first look at new Iranian leader,12.0,0,iran-president.en.0.txt
iran-president,en,Iran's new leader may lay groundwork for thaw in relations with West,8.0,1,iran-president.en.1.txt
iran-president,en,Iran leader's U.N. speech may open way for talks with West,7.0,2,iran-president.en.2.txt
iran-president,en,Iran's new president will give a closely watched speech at U.N.,5.0,3,iran-president.en.3.txt
iran-president,en,West awaits U.N. speech by Iran's new president,4.0,4,iran-president.en.4.txt
iran-soccer,en,Man of two countries picks Iran,12.0,0,iran-soccer.en.0.txt
iran-soccer,en,"For a shot at the World Cup, U.S.-born soccer player turns to Iran",7.0,1,iran-soccer.en.1.txt
iran-soccer,en,American tries out for Iran's soccer team in World Cup,6.0,2,iran-soccer.en.2.txt
iran-soccer,en,U.S. soccer player tries for Iran's team in this summer's World Cup,5.0,3,iran-soccer.en.3.txt
iran-soccer,en,"For the World Cup, American tries for Iran's national team",4.0,4,iran-soccer.en.4.txt
iran-water,en,Iran's lakes and rivers are drying up and reservoirs are at new lows,12.0,0,iran-water.en.0.txt
iran-water,en,Iran's religious leaders implore people to pray for rain,8.0,1,iran-water.en.1.txt
iran-water,en,Iran's rivers and lakes are running out of water,7.0,2,iran-water.en.2.txt
iran-water,en,Water is in short supply all across Iran,5.0,3,iran-water.en.3.txt
iran-water,en,Iranians are thirsty for water,4.0,4,iran-water.en.4.txt
iran-youth,en,"For trendy Iran youths, ""Death to USA"" is so 1979",12.0,0,iran-youth.en.0.txt
iran-youth,en,Some young Iranians ignore officially enforced anger at the West,8.0,1,iran-youth.en.1.txt
iran-youth,en,Iran's espresso crowd eagerly anticipates an end to trade sanctions,7.0,2,iran-youth.en.2.txt
iran-youth,en,Iran's young await an end to their country's economic isolation,5.0,3,iran-youth.en.3.txt
iran-youth,en,"For some young Iranians, chanting ""Death to USA!"" has gotten so old",4.0,4,iran-youth.en.4.txt
iraq-ballet,en,Iraq: Ballet school speaks to city's resilience,12.0,0,iraq-ballet.en.0.txt
iraq-ballet,en,Baghdad's music and ballet school stays open despite conflict and chaos,8.0,1,iraq-ballet.en.1.txt
iraq-ballet,en,A music and ballet school in Iraq manages to survive somehow,7.0,2,iraq-ballet.en.2.txt
iraq-ballet,en,Dancing despite violence: a ballet school stays open in Iraq,6.0,3,iraq-ballet.en.3.txt
iraq-ballet,en,A ballet school in Iraq keeps going,4.0,4,iraq-ballet.en.4.txt
iraq-ballet-spanish,es,Escuela de ballet demuestra la resistencia de Bagdad,12.0,0,iraq-ballet-spanish.es.0.txt
iraq-ballet-spanish,es,Escuela de música y ballet de Bagdad sigue abierta a pesar del conflicto y el caos,8.0,1,iraq-ballet-spanish.es.1.txt
iraq-ballet-spanish,es,Una escuela de música y ballet en Irak se las arregla para sobrevivir,7.0,2,iraq-ballet-spanish.es.2.txt
iraq-ballet-spanish,es,Bailando a pesar de la violencia: una escuela de ballet sigue abierta en Irak,6.0,3,iraq-ballet-spanish.es.3.txt
iraq-ballet-spanish,es,Una escuela de ballet en Irak sigue adelante,4.0,4,iraq-ballet-spanish.es.4.txt
iraq-books,en,Iraq book market comes back to life 7 years after bombing,12.0,0,iraq-books.en.0.txt
iraq-books,en,Baghdad book market's revival,8.0,1,iraq-books.en.1.txt
iraq-books,en,People line up to enter Iraq book market,7.0,2,iraq-books.en.2.txt
iraq-books,en,Free to buy books again in Iraq market,6.0,3,iraq-books.en.3.txt
iraq-books,en,People are happy that Iraq's book market is open again,4.0,4,iraq-books.en.4.txt
iraq-books-spanish,es,"Tras siete años de explosión de bomba, el mercado de libros en Irak vuelve a la vida",12.0,0,iraq-books-spanish.es.0.txt
iraq-books-spanish,es,Renace mercado de libros en Bagdad,8.0,1,iraq-books-spanish.es.1.txt
iraq-books-spanish,es,La gente hace cola para entrar al mercado de libros en Irak,7.0,2,iraq-books-spanish.es.2.txt
iraq-books-spanish,es,Regresa la libertad para comprar libros en un mercado de Irak,6.0,3,iraq-books-spanish.es.3.txt
iraq-books-spanish,es,La gente está contenta porque el mercado de libros de Irak está funcionando otra vez,4.0,4,iraq-books-spanish.es.4.txt
iraq-braindrain,en,"Iraq fears a ""brain drain"" as middle-class young people head to Europe",12.0,0,iraq-braindrain.en.0.txt
iraq-braindrain,en,"Thousands of young professionals flee Iraq; officials fear a ""brain drain""",9.0,1,iraq-braindrain.en.1.txt
iraq-braindrain,en,"Young people flee Iraq after years of war; officials fear a ""brain drain""",7.0,2,iraq-braindrain.en.2.txt
iraq-braindrain,en,"After years of war, young people leave Iraq, making it hard to rebuild",5.0,3,iraq-braindrain.en.3.txt
iraq-braindrain,en,"Iraq hopes to rebuild after years of war, but many young people are leaving",3.0,4,iraq-braindrain.en.4.txt
iraq-braindrain-spanish,es,Irak teme una 'fuga de cerebros' a medida que jóvenes de clase media se dirigen a Europa,12.0,0,iraq-braindrain-spanish.es.0.txt
iraq-braindrain-spanish,es,"Irak le teme a 'fuga de cerebros', a medida que jóvenes profesionales abandonan el país",9.0,1,iraq-braindrain-spanish.es.1.txt
iraq-braindrain-spanish,es,Jóvenes profesionales abandonan Irak para escapar de la violencia,7.0,2,iraq-braindrain-spanish.es.2.txt
iraq-braindrain-spanish,es,Irak se queda sin jóvenes que ayuden a levantar nuevamente el país,5.0,3,iraq-braindrain-spanish.es.3.txt
iraq-braindrain-spanish,es,Muchos jóvenes se van de Irak en busca de una vida mejor,3.0,4,iraq-braindrain-spanish.es.4.txt
iraq-libraries,en,Iraqi libraries ransacked by Islamic State group in Mosul,12.0,0,iraq-libraries.en.0.txt
iraq-libraries,en,"Militants pillage libraries, burn books in Iraq",9.0,1,iraq-libraries.en.1.txt
iraq-libraries,en,No book is safe as Islamic State group attacks libraries,7.0,2,iraq-libraries.en.2.txt
iraq-libraries,en,Iraq's libraries raided by Islamic group,5.0,3,iraq-libraries.en.3.txt
iraq-libraries,en,Library books are not safe in Iraq,4.0,4,iraq-libraries.en.4.txt
iraq-ramadan,en,Tempers fray as displaced Iraqis break Muslim fast,12.0,0,iraq-ramadan.en.0.txt
iraq-ramadan,en,"For hungry Iraqi refugees, a rush for food to break Ramadan fast",9.0,1,iraq-ramadan.en.1.txt
iraq-ramadan,en,A rush for free food by Iraqis displaced by a growing conflict,7.0,2,iraq-ramadan.en.2.txt
iraq-ramadan,en,A bitter beginning to Ramadan for Iraqis displaced by conflict,5.0,3,iraq-ramadan.en.3.txt
iraq-ramadan,en,Fighting in Iraq makes Ramadan a sad and hard time for many,4.0,4,iraq-ramadan.en.4.txt
iraqis-usasylum,en,"Disowned, under threat, Iraqi musician seeks new life in U.S.",12.0,0,iraqis-usasylum.en.0.txt
iraqis-usasylum,en,Iraqi musician finds precious artistic freedom in U.S.,9.0,1,iraqis-usasylum.en.1.txt
iraqis-usasylum,en,"""I'm Ahmed."" An Iraqi musician finds his voice in U.S.",7.0,2,iraqis-usasylum.en.2.txt
iraqis-usasylum,en,Not letting go of musical freedom,6.0,3,iraqis-usasylum.en.3.txt
iraqis-usasylum,en,Young Iraqi plays his music freely,4.0,4,iraqis-usasylum.en.4.txt
ireland-gaymarriage,en,"Gay couples awake to new Ireland, hope to wed by Christmas",12.0,0,ireland-gaymarriage.en.0.txt
ireland-gaymarriage,en,"Ireland votes strong ""yes"" to allow gay couples to marry",8.0,1,ireland-gaymarriage.en.1.txt
ireland-gaymarriage,en,Gay couples in Ireland can now make it official,7.0,2,ireland-gaymarriage.en.2.txt
ireland-gaymarriage,en,"Ireland voters say ""yes"" to gay marriage",5.0,3,ireland-gaymarriage.en.3.txt
ireland-gaymarriage,en,Ireland's gay couples can now plan their weddings,4.0,4,ireland-gaymarriage.en.4.txt
iron-man,en,"U.S. military wants to create ""Iron Man suit""",12.0,0,iron-man.en.0.txt
iron-man,en,Turning each elite U.S. soldier into Iron Man,8.0,1,iron-man.en.1.txt
iron-man,en,"U.S. military seeks high-tech suit of armor, just like Iron Man's",6.0,2,iron-man.en.2.txt
iron-man,en,"U.S. Army calls Iron Man, or at least his suit",5.0,3,iron-man.en.3.txt
iron-man,en,Making an Iron Man from the movies for battle,4.0,4,iron-man.en.4.txt
isis-antiquities,en,Islamic State isn't just destroying ancient artifacts — it's selling them,12.0,0,isis-antiquities.en.0.txt
isis-antiquities,en,Islamic State reaps profits from ancient artifacts it has not razed,9.0,1,isis-antiquities.en.1.txt
isis-antiquities,en,For sale: Ancient artifacts. Islamic State offers up what it hasn't smashed,7.0,2,isis-antiquities.en.2.txt
isis-antiquities,en,"Islamic State selling small pieces of history, destroying the big ones",5.0,3,isis-antiquities.en.3.txt
isis-antiquities,en,History that has not been wiped out is for sale by Islamic State group,4.0,4,isis-antiquities.en.4.txt
isisattack-procon,en,PRO/CON: Should President Obama move quickly to annihilate ISIS?,12.0,0,isisattack-procon.en.0.txt
isisattack-procon,en,PRO/CON: Should U.S. escalate the war against Islamic State?,9.0,1,isisattack-procon.en.1.txt
isisattack-procon,en,PRO/CON: How should the U.S. defeat Islamic State?,7.0,2,isisattack-procon.en.2.txt
isisattack-procon,en,PRO/CON: What is the best way to fight the Islamic State group?,5.0,3,isisattack-procon.en.3.txt
isisattack-procon,en,PRO/CON: Should U.S. send more soldiers to fight Islamic State group?,3.0,4,isisattack-procon.en.4.txt
isolation-rooms,en,"Parents ""furious"" that school puts elementary kids in isolation rooms",12.0,0,isolation-rooms.en.0.txt
isolation-rooms,en,Parents campaign to stop elementary school's use of isolation room,8.0,1,isolation-rooms.en.1.txt
isolation-rooms,en,Parents angry over school's use of isolation room to calm down students,6.0,2,isolation-rooms.en.2.txt
isolation-rooms,en,"Isolation room isn't best way to deal with disruptive students, parents say",4.0,3,isolation-rooms.en.3.txt
isolation-rooms,en,Parents upset school puts misbehaving elementary students in room alone,3.0,4,isolation-rooms.en.4.txt
israel-christianschools,en,School still out for Israel's Arabs amid strike over funding,12.0,0,israel-christianschools.en.0.txt
israel-christianschools,en,Summer break drags on as Christian schools strike against Israeli cutbacks,9.0,1,israel-christianschools.en.1.txt
israel-christianschools,en,School strike over Israeli cutbacks means long summer for Arab students,7.0,2,israel-christianschools.en.2.txt
israel-christianschools,en,Strike by Christian schools in Israel forces Arab students into long summer,5.0,3,israel-christianschools.en.3.txt
israel-christianschools,en,Arab students still on summer break while school strike continues in Israel,3.0,4,israel-christianschools.en.4.txt
israeli-doctor,en,"As Israeli doctors aid Syrians, humanitarianism trumps geopolitics",12.0,0,israeli-doctor.en.0.txt
israeli-doctor,en,"Quietly, Israel provides medical aid to Syrians wounded in civil war",9.0,1,israeli-doctor.en.1.txt
israeli-doctor,en,"At Israeli hospitals near Syria, humanity wins over geopolitics",8.0,2,israeli-doctor.en.2.txt
israeli-doctor,en,Israeli doctors quietly treat wounded Syrians,6.0,3,israeli-doctor.en.3.txt
israeli-doctor,en,Israeli army aids Syrian civil war wounded,5.0,4,israeli-doctor.en.4.txt
israelipalestinian-coexistence,en,"Program lets Palestinian, Israeli teens look past differences",12.0,0,israelipalestinian-coexistence.en.0.txt
israelipalestinian-coexistence,en,Hands of Peace brings Israeli and Palestinian teens together,8.0,1,israelipalestinian-coexistence.en.1.txt
israelipalestinian-coexistence,en,Israeli and Palestinian teens share similarities across their divide,6.0,2,israelipalestinian-coexistence.en.2.txt
israelipalestinian-coexistence,en,Israeli and Palestinian teens come together far from conflict,5.0,3,israelipalestinian-coexistence.en.3.txt
israelipalestinian-coexistence,en,"Far from fighting, Israeli and Palestinian teens talk",4.0,4,israelipalestinian-coexistence.en.4.txt
israelipalestinian-coexistence-spanish,es,Un programa para que adolescentes palestinos e israelíes dejen atrás sus diferencias,12.0,0,israelipalestinian-coexistence-spanish.es.0.txt
israelipalestinian-coexistence-spanish,es,El programa Hands of Peace reúne a adolescentes israelíes y palestinos,8.0,1,israelipalestinian-coexistence-spanish.es.1.txt
israelipalestinian-coexistence-spanish,es,Adolescentes israelíes y palestinos comparten similitudes más allá de lo que los divide,6.0,2,israelipalestinian-coexistence-spanish.es.2.txt
israelipalestinian-coexistence-spanish,es,Adolescentes israelíes y palestinos se reúnen lejos del conflicto,5.0,3,israelipalestinian-coexistence-spanish.es.3.txt
israelipalestinian-coexistence-spanish,es,"Lejos de luchar, los adolescentes israelíes y palestinos hablan",4.0,4,israelipalestinian-coexistence-spanish.es.4.txt
israelipalestinian-soccer,en,Latest mediator between Israel and Palestinians: The head of world soccer,12.0,0,israelipalestinian-soccer.en.0.txt
israelipalestinian-soccer,en,Soccer becomes a political football in the Palestinian-Israeli conflict,9.0,1,israelipalestinian-soccer.en.1.txt
israelipalestinian-soccer,en,Palestinian-Israeli conflict spreads to world soccer association,6.0,2,israelipalestinian-soccer.en.2.txt
israelipalestinian-soccer,en,Palestinian-Israeli conflict takes to the world soccer field,5.0,3,israelipalestinian-soccer.en.3.txt
israelipalestinian-soccer,en,Palestinians want Israel suspended from world soccer group,4.0,4,israelipalestinian-soccer.en.4.txt
israelischool-children,en,Emotions mixed as Israeli children return to school after Gaza war,12.0,0,israelischool-children.en.0.txt
israelischool-children,en,"School bells are ringing in Israel, with mixed emotions",8.0,1,israelischool-children.en.1.txt
israelischool-children,en,Back to school in Israel is not entirely normal,7.0,2,israelischool-children.en.2.txt
israelischool-children,en,Israeli children easing into back-to-school routine,5.0,3,israelischool-children.en.3.txt
israelischool-children,en,Israeli schools are open after a summer of war,4.0,4,israelischool-children.en.4.txt
italy-migrants,en,"After rescue, a long, agonizing wait for migrants in Italy",12.0,0,italy-migrants.en.0.txt
italy-migrants,en,Nowhere to go: Stuck in a migrant center in Italy,8.0,1,italy-migrants.en.1.txt
italy-migrants,en,Going home isn't an option for many in migrant centers in Italy,6.0,2,italy-migrants.en.2.txt
italy-migrants,en,"In a migrant center in Italy, waiting a long time to hear if they can stay",5.0,3,italy-migrants.en.3.txt
italy-migrants,en,"Wanting a better life, but stuck in a migrant center in Italy",3.0,4,italy-migrants.en.4.txt
italy-olives,en,Should Italy's prized olive groves be burned to the ground?,12.0,0,italy-olives.en.0.txt
italy-olives,en,"Italy's famed olive groves are dying, infected with lethal bacterium",9.0,1,italy-olives.en.1.txt
italy-olives,en,A deadly disease is killing Italy's prized olive groves,7.0,2,italy-olives.en.2.txt
italy-olives,en,Italian farmers watch helplessly as their olive trees die from disease,5.0,3,italy-olives.en.3.txt
italy-olives,en,Olive trees in Italy are dying from a disease,3.0,4,italy-olives.en.4.txt
italy-olives-spanish,es,¿Debería Italia quemar sus preciados olivares?,12.0,0,italy-olives-spanish.es.0.txt
italy-olives-spanish,es,"Los famosos olivares italianos se están muriendo, infectados por una bacteria letal",9.0,1,italy-olives-spanish.es.1.txt
italy-olives-spanish,es,Una enfermedad mortal está matando los preciados olivares italianos,7.0,2,italy-olives-spanish.es.2.txt
italy-olives-spanish,es,Los agricultores italianos ven impotentes cómo sus olivos se están muriendo de una enfermedad,5.0,3,italy-olives-spanish.es.3.txt
italy-olives-spanish,es,Los olivos en Italia se están muriendo de una enfermedad,3.0,4,italy-olives-spanish.es.4.txt
ivory-ban,en,US to crack down on ivory to protect elephants ,12.0,0,ivory-ban.en.0.txt
ivory-ban,en,Endangered African elephants get a helping hand from President Obama,8.0,1,ivory-ban.en.1.txt
ivory-ban,en,Obama targets ivory trade to save elephants and rhinos from extinction,7.0,2,ivory-ban.en.2.txt
ivory-ban,en,Obama goes after the ivory trade to protect African elephants,5.0,3,ivory-ban.en.3.txt
ivory-ban,en,Obama hopes to save elephants and rhinos at risk in Africa,4.0,4,ivory-ban.en.4.txt
jamaica-reggae,en,Jamaica school serves as cradle for island's music,12.0,0,jamaica-reggae.en.0.txt
jamaica-reggae,en,Money squeeze rocking the cradle of Jamaica's famed music,9.0,1,jamaica-reggae.en.1.txt
jamaica-reggae,en,Jamaica's renowned music school aims to beat a financial squeeze,6.0,2,jamaica-reggae.en.2.txt
jamaica-reggae,en,Cradle of Jamaica's music fights for its future,5.0,3,jamaica-reggae.en.3.txt
jamaica-reggae,en,Jamaica's famous music school is upbeat about the future,4.0,4,jamaica-reggae.en.4.txt
jamaica-reggae-spanish,es,Escuela de Jamaica es la cuna de la música de la isla,12.0,0,jamaica-reggae-spanish.es.0.txt
jamaica-reggae-spanish,es,Dificultades monetarias sacuden la cuna de la afamada música de Jamaica,9.0,1,jamaica-reggae-spanish.es.1.txt
jamaica-reggae-spanish,es,Reconocida escuela de música de Jamaica busca acabar con dificultades financieras,6.0,2,jamaica-reggae-spanish.es.2.txt
jamaica-reggae-spanish,es,La cuna de la música de Jamaica lucha por su futuro,5.0,3,jamaica-reggae-spanish.es.3.txt
jamaica-reggae-spanish,es,Famosa escuela de música de Jamaica está optimista sobre el futuro,4.0,4,jamaica-reggae-spanish.es.4.txt
jamestown-discovery,en,Remains of 4 early colonial leaders discovered at Jamestown,12.0,0,jamestown-discovery.en.0.txt
jamestown-discovery,en,Remains of 4 leaders identified at early English settlement of Jamestown,8.0,1,jamestown-discovery.en.1.txt
jamestown-discovery,en,"Bones of ""four of the first leaders of America"" found at Jamestown site",6.0,2,jamestown-discovery.en.2.txt
jamestown-discovery,en,Four graves uncovered in dirt floor in early English church in Jamestown,4.0,3,jamestown-discovery.en.3.txt
jamestown-discovery,en,Digging up old bones in Jamestown,2.0,4,jamestown-discovery.en.4.txt
janitor-award,en,Hoping to clean up as nation's Janitor of the Year,12.0,0,janitor-award.en.0.txt
janitor-award,en,Top contender for Janitor of the Year award stays low key on the job,6.0,1,janitor-award.en.1.txt
janitor-award,en,High school janitor with a blog could win Janitor of the Year award,5.0,2,janitor-award.en.2.txt
janitor-award,en,High school janitor may sweep the votes to become Janitor of the Year,4.0,3,janitor-award.en.3.txt
janitor-award,en,Who will win the Janitor of the Year prize?,3.0,4,janitor-award.en.4.txt
japan-nuclearchildren,en,Researcher: Children's cancer linked to Fukushima radiation,12.0,0,japan-nuclearchildren.en.0.txt
japan-nuclearchildren,en,Study links Fukushima radiation to children's cancer,9.0,1,japan-nuclearchildren.en.1.txt
japan-nuclearchildren,en,Study says Fukushima disaster is linked to cases of cancer in children,7.0,2,japan-nuclearchildren.en.2.txt
japan-nuclearchildren,en,"More children than thought got cancer from Fukushima disaster, study says",5.0,3,japan-nuclearchildren.en.3.txt
japan-nuclearchildren,en,"Children near Fukushima disaster more likely to get cancer, study says ",3.0,4,japan-nuclearchildren.en.4.txt
japan-pow,en,"Former American POWs visit Japan, recount memories",12.0,0,japan-pow.en.0.txt
japan-pow,en,"70 years later, veterans visit Japan and recall days as prisoners of war",8.0,1,japan-pow.en.1.txt
japan-pow,en,"Held prisoner in World War II, nine veterans revisit memories in Japan",6.0,2,japan-pow.en.2.txt
japan-pow,en,"On visit to Japan, veterans recall their days as prisoners in World War II",4.0,3,japan-pow.en.3.txt
japan-pow,en,"After 70 years, men who were prisoners of war go back to visit Japan",2.0,4,japan-pow.en.4.txt
japan-pow-spanish,es,Ex prisioneros de guerra regresan a Japón,12.0,0,japan-pow-spanish.es.0.txt
japan-pow-spanish,es,Ex prisioneros de guerra viajan a Japón como parte del programa de reconciliación,8.0,1,japan-pow-spanish.es.1.txt
japan-pow-spanish,es,Ex prisioneros de guerra regresan a Japón después de 70 años,6.0,2,japan-pow-spanish.es.2.txt
japan-pow-spanish,es,Veteranos regresan a Japón 70 años después de la Segunda Guerra Mundial,4.0,3,japan-pow-spanish.es.3.txt
japan-pow-spanish,es,Soldados regresan a Japón 70 años después de la guerra,2.0,4,japan-pow-spanish.es.4.txt
japan-refugees,en,"As Europe makes room for refugees, some in Japan ask: Why not us?",12.0,0,japan-refugees.en.0.txt
japan-refugees,en,"As Europe greets a flood of refugees, some in Japan ask: Why not us?",9.0,1,japan-refugees.en.1.txt
japan-refugees,en,"As refugee crisis grows in Europe, Japan wonders how much it should help",7.0,2,japan-refugees.en.2.txt
japan-refugees,en,Japan watches refugee crisis in Europe and wonders how to help,5.0,3,japan-refugees.en.3.txt
japan-refugees,en,Japan wonders how it should help thousands of people escaping war,3.0,4,japan-refugees.en.4.txt
japan-smallschools,en,"In Japan, schools so small they can't even form soccer teams resist the ax",12.0,0,japan-smallschools.en.0.txt
japan-smallschools,en,Small schools in Japan resist closing,8.0,1,japan-smallschools.en.1.txt
japan-smallschools,en,"In Japan, small schools stubbornly stay open",6.0,2,japan-smallschools.en.2.txt
japan-smallschools,en,This school in Japan has six students,4.0,3,japan-smallschools.en.3.txt
japan-smallschools,en,A tiny school in Japan,2.0,4,japan-smallschools.en.4.txt
japanese-oysters,en,"Japanese fisherman in post-tsunami town sees hope in ""dream oysters""",12.0,0,japanese-oysters.en.0.txt
japanese-oysters,en,"After nightmarish 2011 tsunami, are oysters the new dream?",7.0,1,japanese-oysters.en.1.txt
japanese-oysters,en,"Fisherman puts faith in ""dream oysters"" to feed town's recovery",6.0,2,japanese-oysters.en.2.txt
japanese-oysters,en,Japanese fisherman hopes for an oyster-fueled recovery for his town,5.0,3,japanese-oysters.en.3.txt
japanese-oysters,en,Japanese fisherman's mission is to lead his town to recovery,3.0,4,japanese-oysters.en.4.txt
japaneseball-league,en,Japanese-American leagues help girls get the jump on prep basketball,12.0,0,japaneseball-league.en.0.txt
japaneseball-league,en,Leagues propel Japanese-American girls to basketball success,7.0,1,japaneseball-league.en.1.txt
japaneseball-league,en,Japanese-American basketball leagues help girls become shooting stars,6.0,2,japaneseball-league.en.2.txt
japaneseball-league,en,Japanese-American leagues launch girls toward basketball success,4.0,3,japaneseball-league.en.3.txt
japaneseball-league,en,Japanese-American leagues give girls a head start on basketball,2.0,4,japaneseball-league.en.4.txt
jason-collins,en,NBA player steps out of the closet and into the history books,9.0,0,jason-collins.en.0.txt
jason-collins,en,"NBA player says he is gay, breaking major U.S. sports barrier",7.0,1,jason-collins.en.1.txt
jason-collins,en,NBA's first openly gay player steps forward,5.0,2,jason-collins.en.2.txt
jason-collins,en,"Basketball player says he's gay, praise follows",4.0,3,jason-collins.en.3.txt
jayz-tidal,en,Top musicians team with Jay Z on Tidal music-streaming service,12.0,0,jayz-tidal.en.0.txt
jayz-tidal,en,Rapper Jay Z leads the way in new music-streaming service,9.0,1,jayz-tidal.en.1.txt
jayz-tidal,en,Top singers team up with Jay Z in new music-streaming business,7.0,2,jayz-tidal.en.2.txt
jayz-tidal,en,Music streaming has another player with Jay Z's Tidal,6.0,3,jayz-tidal.en.3.txt
jayz-tidal,en,Jay Z wants music fans to check out his new music-streaming service,4.0,4,jayz-tidal.en.4.txt
jeb-presannounce,en,"Jeb Bush enters 2016 race, signaling he's a different kind of Republican",12.0,0,jeb-presannounce.en.0.txt
jeb-presannounce,en,"Jeb Bush enters 2016 race, signaling he's a different kind of Republican",9.0,1,jeb-presannounce.en.1.txt
jeb-presannounce,en,"Jeb Bush enters race for president, signals he's not a typical Republican",7.0,2,jeb-presannounce.en.2.txt
jeb-presannounce,en,"Jeb Bush is running for president, says he's a new kind of Republican",5.0,3,jeb-presannounce.en.3.txt
jeb-presannounce,en,"Jeb Bush runs for president, says he'll be a new kind of Republican",4.0,4,jeb-presannounce.en.4.txt
jellyfish-robot,en,Jellyfish inspire flying-robot design,11.0,0,jellyfish-robot.en.0.txt
jellyfish-robot,en,Making a robot that flies like a jellyfish swims,8.0,1,jellyfish-robot.en.1.txt
jellyfish-robot,en,Using a jellyfish to design flying robots,6.0,2,jellyfish-robot.en.2.txt
jellyfish-robot,en,Introducing the robotic flying jellyfish,5.0,3,jellyfish-robot.en.3.txt
jellyfish-robot,en,This flying robot would move like a jellyfish,4.0,4,jellyfish-robot.en.4.txt
jeremylin-oped,en,Opinion: Jeremy Lin speaks out against school bullying,12.0,0,jeremylin-oped.en.0.txt
jeremylin-oped,en,"Opinion: NBA's Jeremy Lin rejected the bullies, dared to be different",8.0,1,jeremylin-oped.en.1.txt
jeremylin-oped,en,"Opinion: Ignore the bullies and dare to be different, Jeremy Lin says",6.0,2,jeremylin-oped.en.2.txt
jeremylin-oped,en,Opinion: Basketball's Jeremy Lin learned to ignore the bullies,4.0,3,jeremylin-oped.en.3.txt
jeremylin-oped,en,Opinion: Basketball player did not listen to bullies,2.0,4,jeremylin-oped.en.4.txt
jimthorpe-body,en,"Jim Thorpe, Pa., fights to keep its namesake",12.0,0,jimthorpe-body.en.0.txt
